event_id,customer_id,event_date,event_type,plan_before,plan_after,mrr_before,mrr_after
EVT-004840,CUST-02676,2024-06-23,upgrade,Free,Pro,0,15
EVT-004934,CUST-02735,2024-06-23,cancel,Free,Cancelled,0,0
EVT-004979,CUST-02764,2024-06-23,upgrade,Free,Pro,0,15
EVT-005346,CUST-02993,2024-06-23,signup,,Free,0,0
EVT-005501,CUST-03094,2024-06-23,signup,,Free,0,0
EVT-005536,CUST-03115,2024-06-23,signup,,Pro,0,15
EVT-005584,CUST-03147,2024-06-23,signup,,Pro,0,15
EVT-005604,CUST-03160,2024-06-23,signup,,Free,0,0
EVT-005647,CUST-03187,2024-06-23,signup,,Pro,0,15
EVT-005677,CUST-03207,2024-06-23,signup,,Pro,0,15
EVT-005680,CUST-03209,2024-06-23,signup,,Free,0,0
EVT-005720,CUST-03236,2024-06-23,signup,,Business,0,49
EVT-002690,CUST-01413,2024-06-24,upgrade,Free,Pro,0,15
EVT-003260,CUST-01731,2024-06-24,cancel,Free,Cancelled,0,0
EVT-003633,CUST-01954,2024-06-24,cancel,Free,Cancelled,0,0
EVT-004351,CUST-02376,2024-06-24,cancel,Business,Cancelled,49,0
EVT-004956,CUST-02750,2024-06-24,cancel,Free,Cancelled,0,0
EVT-005145,CUST-02866,2024-06-24,cancel,Pro,Cancelled,15,0
EVT-005330,CUST-02983,2024-06-24,signup,,Business,0,49
EVT-005338,CUST-02988,2024-06-24,signup,,Free,0,0
EVT-005359,CUST-03002,2024-06-24,signup,,Free,0,0
EVT-005471,CUST-03072,2024-06-24,signup,,Enterprise,0,199
EVT-005526,CUST-03109,2024-06-24,signup,,Pro,0,15
EVT-005594,CUST-03154,2024-06-24,signup,,Free,0,0
EVT-005664,CUST-03199,2024-06-24,signup,,Pro,0,15
EVT-005731,CUST-03244,2024-06-24,signup,,Pro,0,15
EVT-001614,CUST-00831,2024-06-25,cancel,Free,Cancelled,0,0
EVT-002777,CUST-01460,2024-06-25,downgrade,Pro,Free,15,0
EVT-003167,CUST-01676,2024-06-25,upgrade,Free,Pro,0,15
EVT-004330,CUST-02364,2024-06-25,cancel,Pro,Cancelled,15,0
EVT-004405,CUST-02409,2024-06-25,cancel,Free,Cancelled,0,0
EVT-004542,CUST-02493,2024-06-25,upgrade,Free,Pro,0,15
EVT-004831,CUST-02671,2024-06-25,cancel,Pro,Cancelled,15,0
EVT-005342,CUST-02990,2024-06-25,signup,,Free,0,0
EVT-005352,CUST-02997,2024-06-25,signup,,Free,0,0
EVT-005400,CUST-03028,2024-06-25,signup,,Free,0,0
EVT-005409,CUST-03034,2024-06-25,signup,,Business,0,49
EVT-005479,CUST-03077,2024-06-25,signup,,Business,0,49
EVT-005555,CUST-03127,2024-06-25,signup,,Free,0,0
EVT-005567,CUST-03135,2024-06-25,signup,,Pro,0,15
EVT-005607,CUST-03162,2024-06-25,signup,,Free,0,0
EVT-005640,CUST-03181,2024-06-25,signup,,Free,0,0
EVT-005668,CUST-03202,2024-06-25,signup,,Free,0,0
EVT-005679,CUST-03208,2024-06-25,signup,,Pro,0,15
EVT-005694,CUST-03219,2024-06-25,signup,,Pro,0,15
EVT-005709,CUST-03230,2024-06-25,signup,,Free,0,0
EVT-000776,CUST-00395,2024-06-26,cancel,Pro,Cancelled,15,0
EVT-002175,CUST-01136,2024-06-26,upgrade,Free,Pro,0,15
EVT-002276,CUST-01188,2024-06-26,cancel,Pro,Cancelled,15,0
EVT-002739,CUST-01439,2024-06-26,cancel,Pro,Cancelled,15,0
EVT-003740,CUST-02017,2024-06-26,cancel,Free,Cancelled,0,0
EVT-003805,CUST-02052,2024-06-26,upgrade,Business,Enterprise,49,199
EVT-004279,CUST-02331,2024-06-26,cancel,Pro,Cancelled,15,0
EVT-004537,CUST-02490,2024-06-26,cancel,Free,Cancelled,0,0
EVT-005016,CUST-02785,2024-06-26,cancel,Free,Cancelled,0,0
EVT-005065,CUST-02815,2024-06-26,cancel,Free,Cancelled,0,0
EVT-005197,CUST-02896,2024-06-26,cancel,Free,Cancelled,0,0
EVT-005340,CUST-02989,2024-06-26,signup,,Pro,0,15
EVT-005362,CUST-03004,2024-06-26,signup,,Pro,0,15
EVT-005364,CUST-03006,2024-06-26,signup,,Pro,0,15
EVT-005368,CUST-03008,2024-06-26,signup,,Pro,0,15
EVT-005489,CUST-03086,2024-06-26,signup,,Free,0,0
EVT-005543,CUST-03120,2024-06-26,signup,,Pro,0,15
EVT-005563,CUST-03132,2024-06-26,signup,,Business,0,49
EVT-005644,CUST-03184,2024-06-26,signup,,Free,0,0
EVT-005686,CUST-03213,2024-06-26,signup,,Pro,0,15
EVT-005691,CUST-03217,2024-06-26,signup,,Business,0,49
EVT-005695,CUST-03220,2024-06-26,signup,,Free,0,0
EVT-001668,CUST-00861,2024-06-27,cancel,Pro,Cancelled,15,0
EVT-001685,CUST-00870,2024-06-27,cancel,Pro,Cancelled,15,0
EVT-002736,CUST-01438,2024-06-27,cancel,Business,Cancelled,49,0
EVT-004715,CUST-02603,2024-06-27,upgrade,Pro,Business,15,49
EVT-004880,CUST-02701,2024-06-27,cancel,Pro,Cancelled,15,0
EVT-005023,CUST-02789,2024-06-27,cancel,Free,Cancelled,0,0
EVT-005041,CUST-02800,2024-06-27,cancel,Free,Cancelled,0,0
EVT-005592,CUST-03153,2024-06-27,signup,,Free,0,0
EVT-005601,CUST-03157,2024-06-27,signup,,Pro,0,15
EVT-001510,CUST-00775,2024-07-01,cancel,Business,Cancelled,49,0
EVT-002534,CUST-01331,2024-07-01,cancel,Pro,Cancelled,15,0
EVT-003027,CUST-01598,2024-07-01,downgrade,Pro,Free,15,0
EVT-003595,CUST-01931,2024-07-01,upgrade,Pro,Business,15,49
EVT-003719,CUST-02005,2024-07-01,cancel,Pro,Cancelled,15,0
EVT-003814,CUST-02057,2024-07-01,upgrade,Pro,Business,15,49
EVT-004318,CUST-02358,2024-07-01,upgrade,Pro,Business,15,49
EVT-004655,CUST-02568,2024-07-01,cancel,Pro,Cancelled,15,0
EVT-004737,CUST-02615,2024-07-01,cancel,Free,Cancelled,0,0
EVT-005797,CUST-03290,2024-07-01,signup,,Free,0,0
EVT-005801,CUST-03293,2024-07-01,signup,,Pro,0,15
EVT-005953,CUST-03397,2024-07-01,signup,,Free,0,0
EVT-006016,CUST-03438,2024-07-01,signup,,Pro,0,15
EVT-006028,CUST-03446,2024-07-01,signup,,Pro,0,15
EVT-000801,CUST-00410,2024-07-02,cancel,Pro,Cancelled,15,0
EVT-002966,CUST-01565,2024-07-02,downgrade,Pro,Free,15,0
EVT-005456,CUST-03062,2024-07-02,cancel,Pro,Cancelled,15,0
EVT-005527,CUST-03109,2024-07-02,cancel,Pro,Cancelled,15,0
EVT-005714,CUST-03233,2024-07-02,cancel,Pro,Cancelled,15,0
EVT-005778,CUST-03276,2024-07-02,signup,,Free,0,0
EVT-005783,CUST-03279,2024-07-02,signup,,Business,0,49
EVT-005789,CUST-03284,2024-07-02,signup,,Free,0,0
EVT-005812,CUST-03301,2024-07-02,signup,,Pro,0,15
EVT-005843,CUST-03323,2024-07-02,signup,,Pro,0,15
EVT-005848,CUST-03327,2024-07-02,signup,,Pro,0,15
EVT-005898,CUST-03360,2024-07-02,signup,,Pro,0,15
EVT-005914,CUST-03370,2024-07-02,signup,,Pro,0,15
EVT-005952,CUST-03396,2024-07-02,signup,,Pro,0,15
EVT-005966,CUST-03405,2024-07-02,signup,,Free,0,0
EVT-006012,CUST-03435,2024-07-02,signup,,Free,0,0
EVT-006066,CUST-03471,2024-07-02,signup,,Pro,0,15
EVT-000380,CUST-00190,2024-07-03,downgrade,Enterprise,Business,199,49
EVT-000761,CUST-00387,2024-07-03,upgrade,Free,Pro,0,15
EVT-000936,CUST-00477,2024-07-03,upgrade,Business,Enterprise,49,199
EVT-003228,CUST-01713,2024-07-03,cancel,Free,Cancelled,0,0
EVT-004096,CUST-02221,2024-07-03,cancel,Free,Cancelled,0,0
EVT-004124,CUST-02240,2024-07-03,cancel,Free,Cancelled,0,0
EVT-004355,CUST-02379,2024-07-03,cancel,Free,Cancelled,0,0
EVT-004434,CUST-02425,2024-07-03,cancel,Free,Cancelled,0,0
EVT-004973,CUST-02761,2024-07-03,cancel,Free,Cancelled,0,0
EVT-005445,CUST-03056,2024-07-03,cancel,Free,Cancelled,0,0
EVT-005595,CUST-03154,2024-07-03,cancel,Free,Cancelled,0,0
EVT-005869,CUST-03342,2024-07-03,signup,,Pro,0,15
EVT-005884,CUST-03351,2024-07-03,signup,,Free,0,0
EVT-005923,CUST-03375,2024-07-03,signup,,Pro,0,15
EVT-000821,CUST-00417,2024-07-04,cancel,Business,Cancelled,49,0
EVT-001292,CUST-00664,2024-07-04,cancel,Pro,Cancelled,15,0
EVT-004271,CUST-02326,2024-07-04,upgrade,Pro,Business,15,49
EVT-005100,CUST-02836,2024-07-04,cancel,Pro,Cancelled,15,0
EVT-005174,CUST-02882,2024-07-04,cancel,Free,Cancelled,0,0
EVT-005447,CUST-03057,2024-07-04,cancel,Business,Cancelled,49,0
EVT-005788,CUST-03283,2024-07-04,signup,,Enterprise,0,199
EVT-005832,CUST-03316,2024-07-04,signup,,Free,0,0
EVT-005934,CUST-03383,2024-07-04,signup,,Business,0,49
EVT-006015,CUST-03437,2024-07-04,signup,,Free,0,0
EVT-006044,CUST-03458,2024-07-04,signup,,Free,0,0
EVT-006046,CUST-03459,2024-07-04,signup,,Pro,0,15
EVT-002121,CUST-01107,2024-07-05,downgrade,Business,Pro,49,15
EVT-004146,CUST-02252,2024-07-05,cancel,Free,Cancelled,0,0
EVT-005669,CUST-03202,2024-07-05,cancel,Free,Cancelled,0,0
EVT-005673,CUST-03204,2024-07-05,cancel,Free,Cancelled,0,0
EVT-005770,CUST-03272,2024-07-05,signup,,Free,0,0
EVT-005816,CUST-03305,2024-07-05,signup,,Free,0,0
EVT-005853,CUST-03330,2024-07-05,signup,,Business,0,49
EVT-005855,CUST-03332,2024-07-05,signup,,Pro,0,15
EVT-005887,CUST-03353,2024-07-05,signup,,Free,0,0
EVT-005935,CUST-03384,2024-07-05,signup,,Pro,0,15
EVT-005941,CUST-03387,2024-07-05,signup,,Pro,0,15
EVT-005955,CUST-03398,2024-07-05,signup,,Pro,0,15
EVT-005967,CUST-03406,2024-07-05,signup,,Pro,0,15
EVT-005969,CUST-03408,2024-07-05,signup,,Pro,0,15
EVT-005988,CUST-03419,2024-07-05,signup,,Pro,0,15
EVT-006004,CUST-03429,2024-07-05,signup,,Free,0,0
EVT-006060,CUST-03466,2024-07-05,signup,,Pro,0,15
EVT-000318,CUST-00159,2024-07-06,cancel,Pro,Cancelled,15,0
EVT-001863,CUST-00966,2024-07-06,cancel,Free,Cancelled,0,0
EVT-002700,CUST-01418,2024-07-06,cancel,Free,Cancelled,0,0
EVT-003762,CUST-02028,2024-07-06,cancel,Pro,Cancelled,15,0
EVT-003875,CUST-02095,2024-07-06,cancel,Business,Cancelled,49,0
EVT-003910,CUST-02114,2024-07-06,cancel,Free,Cancelled,0,0
EVT-004675,CUST-02580,2024-07-06,cancel,Free,Cancelled,0,0
EVT-005033,CUST-02795,2024-07-06,cancel,Free,Cancelled,0,0
EVT-005232,CUST-02918,2024-07-06,cancel,Pro,Cancelled,15,0
EVT-005371,CUST-03009,2024-07-06,cancel,Free,Cancelled,0,0
EVT-005547,CUST-03122,2024-07-06,cancel,Free,Cancelled,0,0
EVT-005738,CUST-03248,2024-07-06,signup,,Pro,0,15
EVT-005804,CUST-03295,2024-07-06,signup,,Business,0,49
EVT-005806,CUST-03297,2024-07-06,signup,,Free,0,0
EVT-005817,CUST-03306,2024-07-06,signup,,Enterprise,0,199
EVT-005841,CUST-03321,2024-07-06,signup,,Pro,0,15
EVT-005846,CUST-03325,2024-07-06,signup,,Pro,0,15
EVT-005856,CUST-03333,2024-07-06,signup,,Free,0,0
EVT-005868,CUST-03341,2024-07-06,signup,,Pro,0,15
EVT-005878,CUST-03347,2024-07-06,signup,,Pro,0,15
EVT-005916,CUST-03371,2024-07-06,signup,,Free,0,0
EVT-005942,CUST-03388,2024-07-06,signup,,Free,0,0
EVT-005950,CUST-03394,2024-07-06,signup,,Business,0,49
EVT-005959,CUST-03401,2024-07-06,signup,,Free,0,0
EVT-006035,CUST-03452,2024-07-06,signup,,Free,0,0
EVT-000747,CUST-00380,2024-07-07,cancel,Free,Cancelled,0,0
EVT-004277,CUST-02330,2024-07-07,cancel,Free,Cancelled,0,0
EVT-005092,CUST-02832,2024-07-07,upgrade,Free,Pro,0,15
EVT-005259,CUST-02934,2024-07-07,cancel,Pro,Cancelled,15,0
EVT-005740,CUST-03249,2024-07-07,signup,,Free,0,0
EVT-005744,CUST-03252,2024-07-07,signup,,Pro,0,15
EVT-005747,CUST-03254,2024-07-07,signup,,Free,0,0
EVT-005750,CUST-03257,2024-07-07,signup,,Free,0,0
EVT-005759,CUST-03264,2024-07-07,signup,,Free,0,0
EVT-005764,CUST-03268,2024-07-07,signup,,Free,0,0
EVT-005814,CUST-03303,2024-07-07,signup,,Pro,0,15
EVT-005821,CUST-03309,2024-07-07,signup,,Pro,0,15
EVT-005847,CUST-03326,2024-07-07,signup,,Pro,0,15
EVT-005873,CUST-03344,2024-07-07,signup,,Pro,0,15
EVT-005973,CUST-03410,2024-07-07,signup,,Free,0,0
EVT-006009,CUST-03432,2024-07-07,signup,,Pro,0,15
EVT-003541,CUST-01897,2024-07-08,cancel,Pro,Cancelled,15,0
EVT-004077,CUST-02209,2024-07-08,cancel,Free,Cancelled,0,0
EVT-004166,CUST-02265,2024-07-08,upgrade,Pro,Business,15,49
EVT-004305,CUST-02350,2024-07-08,upgrade,Free,Pro,0,15
EVT-004838,CUST-02675,2024-07-08,upgrade,Free,Pro,0,15
EVT-005227,CUST-02915,2024-07-08,upgrade,Free,Pro,0,15
EVT-005324,CUST-02979,2024-07-08,upgrade,Pro,Business,15,49
EVT-005697,CUST-03221,2024-07-08,cancel,Free,Cancelled,0,0
EVT-005836,CUST-03318,2024-07-08,signup,,Pro,0,15
EVT-005844,CUST-03324,2024-07-08,signup,,Free,0,0
EVT-005859,CUST-03335,2024-07-08,signup,,Pro,0,15
EVT-005865,CUST-03339,2024-07-08,signup,,Free,0,0
EVT-005881,CUST-03349,2024-07-08,signup,,Pro,0,15
EVT-005932,CUST-03382,2024-07-08,signup,,Free,0,0
EVT-005991,CUST-03421,2024-07-08,signup,,Pro,0,15
EVT-006052,CUST-03462,2024-07-08,signup,,Free,0,0
EVT-000690,CUST-00352,2024-07-09,upgrade,Pro,Business,15,49
EVT-001508,CUST-00774,2024-07-09,upgrade,Free,Pro,0,15
EVT-003503,CUST-01875,2024-07-09,upgrade,Pro,Business,15,49
EVT-004413,CUST-02413,2024-07-09,cancel,Pro,Cancelled,15,0
EVT-004711,CUST-02600,2024-07-09,upgrade,Free,Pro,0,15
EVT-004882,CUST-02702,2024-07-09,upgrade,Pro,Business,15,49
EVT-004950,CUST-02746,2024-07-09,cancel,Free,Cancelled,0,0
EVT-005000,CUST-02776,2024-07-09,cancel,Free,Cancelled,0,0
EVT-005169,CUST-02879,2024-07-09,cancel,Pro,Cancelled,15,0
EVT-005199,CUST-02897,2024-07-09,upgrade,Pro,Business,15,49
EVT-005509,CUST-03097,2024-07-09,cancel,Free,Cancelled,0,0
EVT-005625,CUST-03172,2024-07-09,cancel,Free,Cancelled,0,0
EVT-005741,CUST-03250,2024-07-09,signup,,Free,0,0
EVT-005743,CUST-03251,2024-07-09,signup,,Business,0,49
EVT-005757,CUST-03263,2024-07-09,signup,,Free,0,0
EVT-005776,CUST-03275,2024-07-09,signup,,Free,0,0
EVT-005800,CUST-03292,2024-07-09,signup,,Free,0,0
EVT-005819,CUST-03308,2024-07-09,signup,,Free,0,0
EVT-005831,CUST-03315,2024-07-09,signup,,Pro,0,15
EVT-005886,CUST-03352,2024-07-09,signup,,Pro,0,15
EVT-005995,CUST-03424,2024-07-09,signup,,Pro,0,15
EVT-000377,CUST-00189,2024-07-10,cancel,Business,Cancelled,49,0
EVT-002600,CUST-01365,2024-07-10,cancel,Free,Cancelled,0,0
EVT-003172,CUST-01679,2024-07-10,cancel,Pro,Cancelled,15,0
EVT-004496,CUST-02464,2024-07-10,upgrade,Free,Pro,0,15
EVT-005107,CUST-02841,2024-07-10,cancel,Free,Cancelled,0,0
EVT-005229,CUST-02916,2024-07-10,upgrade,Pro,Business,15,49
EVT-005367,CUST-03007,2024-07-10,cancel,Free,Cancelled,0,0
EVT-005544,CUST-03120,2024-07-10,cancel,Pro,Cancelled,15,0
EVT-005866,CUST-03340,2024-07-10,signup,,Pro,0,15
EVT-005912,CUST-03369,2024-07-10,signup,,Pro,0,15
EVT-005961,CUST-03402,2024-07-10,signup,,Free,0,0
EVT-005998,CUST-03426,2024-07-10,signup,,Free,0,0
EVT-006002,CUST-03428,2024-07-10,signup,,Pro,0,15
EVT-006026,CUST-03445,2024-07-10,signup,,Free,0,0
EVT-006037,CUST-03454,2024-07-10,signup,,Free,0,0
EVT-006056,CUST-03464,2024-07-10,signup,,Free,0,0
EVT-000249,CUST-00125,2024-07-11,cancel,Free,Cancelled,0,0
EVT-001764,CUST-00912,2024-07-11,cancel,Business,Cancelled,49,0
EVT-001788,CUST-00924,2024-07-11,cancel,Pro,Cancelled,15,0
EVT-001795,CUST-00927,2024-07-11,cancel,Pro,Cancelled,15,0
EVT-001841,CUST-00953,2024-07-11,cancel,Free,Cancelled,0,0
EVT-003325,CUST-01770,2024-07-11,cancel,Free,Cancelled,0,0
EVT-004016,CUST-02173,2024-07-11,upgrade,Free,Pro,0,15
EVT-004549,CUST-02498,2024-07-11,cancel,Free,Cancelled,0,0
EVT-004778,CUST-02640,2024-07-11,upgrade,Free,Pro,0,15
EVT-005469,CUST-03070,2024-07-11,cancel,Free,Cancelled,0,0
EVT-005476,CUST-03075,2024-07-11,upgrade,Free,Pro,0,15
EVT-005701,CUST-03223,2024-07-11,upgrade,Pro,Business,15,49
EVT-005799,CUST-03291,2024-07-11,signup,,Enterprise,0,199
EVT-005813,CUST-03302,2024-07-11,signup,,Pro,0,15
EVT-005834,CUST-03317,2024-07-11,signup,,Pro,0,15
EVT-005854,CUST-03331,2024-07-11,signup,,Free,0,0
EVT-005858,CUST-03334,2024-07-11,signup,,Pro,0,15
EVT-005896,CUST-03359,2024-07-11,signup,,Free,0,0
EVT-005902,CUST-03363,2024-07-11,signup,,Pro,0,15
EVT-005956,CUST-03399,2024-07-11,signup,,Free,0,0
EVT-006064,CUST-03469,2024-07-11,signup,,Pro,0,15
EVT-002233,CUST-01165,2024-07-12,cancel,Pro,Cancelled,15,0
EVT-002988,CUST-01576,2024-07-12,upgrade,Pro,Business,15,49
EVT-005057,CUST-02810,2024-07-12,cancel,Pro,Cancelled,15,0
EVT-005116,CUST-02846,2024-07-12,cancel,Pro,Cancelled,15,0
EVT-005313,CUST-02971,2024-07-12,cancel,Business,Cancelled,49,0
EVT-005615,CUST-03166,2024-07-12,downgrade,Pro,Free,15,0
EVT-005659,CUST-03195,2024-07-12,upgrade,Pro,Business,15,49
EVT-005752,CUST-03259,2024-07-12,signup,,Pro,0,15
EVT-005796,CUST-03289,2024-07-12,signup,,Free,0,0
EVT-005808,CUST-03298,2024-07-12,signup,,Free,0,0
EVT-005993,CUST-03422,2024-07-12,signup,,Enterprise,0,199
EVT-006010,CUST-03433,2024-07-12,signup,,Free,0,0
EVT-006029,CUST-03447,2024-07-12,signup,,Free,0,0
EVT-006048,CUST-03460,2024-07-12,signup,,Pro,0,15
EVT-001263,CUST-00649,2024-07-13,upgrade,Free,Pro,0,15
EVT-004195,CUST-02280,2024-07-13,cancel,Pro,Cancelled,15,0
EVT-004671,CUST-02577,2024-07-13,cancel,Free,Cancelled,0,0
EVT-004856,CUST-02686,2024-07-13,cancel,Pro,Cancelled,15,0
EVT-005036,CUST-02797,2024-07-13,cancel,Free,Cancelled,0,0
EVT-005439,CUST-03053,2024-07-13,upgrade,Free,Pro,0,15
EVT-005490,CUST-03086,2024-07-13,upgrade,Free,Pro,0,15
EVT-005530,CUST-03111,2024-07-13,upgrade,Pro,Business,15,49
EVT-005748,CUST-03255,2024-07-13,signup,,Enterprise,0,199
EVT-005784,CUST-03280,2024-07-13,signup,,Pro,0,15
EVT-005825,CUST-03311,2024-07-13,signup,,Business,0,49
EVT-005880,CUST-03348,2024-07-13,signup,,Business,0,49
EVT-005905,CUST-03365,2024-07-13,signup,,Free,0,0
EVT-005910,CUST-03368,2024-07-13,signup,,Free,0,0
EVT-005939,CUST-03386,2024-07-13,signup,,Pro,0,15
EVT-005994,CUST-03423,2024-07-13,signup,,Free,0,0
EVT-006042,CUST-03457,2024-07-13,signup,,Free,0,0
EVT-006068,CUST-03472,2024-07-13,signup,,Business,0,49
EVT-001038,CUST-00529,2024-07-14,cancel,Free,Cancelled,0,0
EVT-002040,CUST-01062,2024-07-14,upgrade,Pro,Business,15,49
EVT-003231,CUST-01715,2024-07-14,cancel,Free,Cancelled,0,0
EVT-003246,CUST-01723,2024-07-14,cancel,Business,Cancelled,49,0
EVT-003820,CUST-02060,2024-07-14,cancel,Pro,Cancelled,15,0
EVT-004639,CUST-02558,2024-07-14,upgrade,Free,Pro,0,15
EVT-005089,CUST-02830,2024-07-14,cancel,Free,Cancelled,0,0
EVT-005252,CUST-02930,2024-07-14,cancel,Free,Cancelled,0,0
EVT-005302,CUST-02964,2024-07-14,cancel,Free,Cancelled,0,0
EVT-005605,CUST-03160,2024-07-14,cancel,Free,Cancelled,0,0
EVT-005751,CUST-03258,2024-07-14,signup,,Free,0,0
EVT-005765,CUST-03269,2024-07-14,signup,,Free,0,0
EVT-005785,CUST-03281,2024-07-14,signup,,Pro,0,15
EVT-005809,CUST-03299,2024-07-14,signup,,Free,0,0
EVT-005826,CUST-03312,2024-07-14,signup,,Pro,0,15
EVT-005907,CUST-03366,2024-07-14,signup,,Pro,0,15
EVT-005951,CUST-03395,2024-07-14,signup,,Pro,0,15
EVT-005982,CUST-03415,2024-07-14,signup,,Pro,0,15
EVT-006020,CUST-03441,2024-07-14,signup,,Pro,0,15
EVT-006032,CUST-03449,2024-07-14,signup,,Pro,0,15
EVT-006036,CUST-03453,2024-07-14,signup,,Business,0,49
EVT-000697,CUST-00355,2024-07-15,upgrade,Free,Pro,0,15
EVT-001749,CUST-00904,2024-07-15,cancel,Free,Cancelled,0,0
EVT-002862,CUST-01506,2024-07-15,cancel,Free,Cancelled,0,0
EVT-003193,CUST-01694,2024-07-15,downgrade,Pro,Free,15,0
EVT-004251,CUST-02316,2024-07-15,upgrade,Free,Pro,0,15
EVT-004454,CUST-02435,2024-07-15,cancel,Free,Cancelled,0,0
EVT-004681,CUST-02583,2024-07-15,cancel,Free,Cancelled,0,0
EVT-004977,CUST-02763,2024-07-15,cancel,Free,Cancelled,0,0
EVT-005161,CUST-02875,2024-07-15,cancel,Free,Cancelled,0,0
EVT-005376,CUST-03012,2024-07-15,upgrade,Free,Pro,0,15
EVT-005560,CUST-03129,2024-07-15,cancel,Free,Cancelled,0,0
EVT-005891,CUST-03355,2024-07-15,signup,,Business,0,49
EVT-005900,CUST-03361,2024-07-15,signup,,Business,0,49
EVT-005945,CUST-03390,2024-07-15,signup,,Free,0,0
EVT-005964,CUST-03404,2024-07-15,signup,,Free,0,0
EVT-005990,CUST-03420,2024-07-15,signup,,Pro,0,15
EVT-006050,CUST-03461,2024-07-15,signup,,Pro,0,15
EVT-001177,CUST-00603,2024-07-16,cancel,Free,Cancelled,0,0
EVT-002065,CUST-01075,2024-07-16,cancel,Pro,Cancelled,15,0
EVT-004942,CUST-02741,2024-07-16,cancel,Free,Cancelled,0,0
EVT-005610,CUST-03163,2024-07-16,cancel,Free,Cancelled,0,0
EVT-005612,CUST-03164,2024-07-16,cancel,Pro,Cancelled,15,0
EVT-005772,CUST-03273,2024-07-16,signup,,Free,0,0
EVT-005782,CUST-03278,2024-07-16,signup,,Business,0,49
EVT-005794,CUST-03288,2024-07-16,signup,,Pro,0,15
EVT-005862,CUST-03337,2024-07-16,signup,,Pro,0,15
EVT-001854,CUST-00961,2024-07-17,cancel,Free,Cancelled,0,0
EVT-004332,CUST-02365,2024-07-17,cancel,Free,Cancelled,0,0
EVT-004645,CUST-02561,2024-07-17,upgrade,Free,Pro,0,15
EVT-004833,CUST-02672,2024-07-17,cancel,Business,Cancelled,49,0
EVT-004913,CUST-02722,2024-07-17,cancel,Free,Cancelled,0,0
EVT-005071,CUST-02818,2024-07-17,cancel,Free,Cancelled,0,0
EVT-005204,CUST-02900,2024-07-17,cancel,Pro,Cancelled,15,0
EVT-005449,CUST-03058,2024-07-17,upgrade,Free,Pro,0,15
EVT-005754,CUST-03260,2024-07-17,signup,,Pro,0,15
EVT-005755,CUST-03261,2024-07-17,signup,,Pro,0,15
EVT-005769,CUST-03271,2024-07-17,signup,,Business,0,49
EVT-005850,CUST-03328,2024-07-17,signup,,Free,0,0
EVT-005871,CUST-03343,2024-07-17,signup,,Free,0,0
EVT-005876,CUST-03346,2024-07-17,signup,,Free,0,0
EVT-005926,CUST-03378,2024-07-17,signup,,Business,0,49
EVT-005938,CUST-03385,2024-07-17,signup,,Free,0,0
EVT-005944,CUST-03389,2024-07-17,signup,,Enterprise,0,199
EVT-005971,CUST-03409,2024-07-17,signup,,Pro,0,15
EVT-005979,CUST-03413,2024-07-17,signup,,Pro,0,15
EVT-006000,CUST-03427,2024-07-17,signup,,Business,0,49
EVT-006013,CUST-03436,2024-07-17,signup,,Free,0,0
EVT-006017,CUST-03439,2024-07-17,signup,,Free,0,0
EVT-006033,CUST-03450,2024-07-17,signup,,Pro,0,15
EVT-000155,CUST-00080,2024-07-18,upgrade,Business,Enterprise,49,199
EVT-000350,CUST-00174,2024-07-18,upgrade,Pro,Business,15,49
EVT-000980,CUST-00499,2024-07-18,downgrade,Pro,Free,15,0
EVT-003600,CUST-01934,2024-07-18,cancel,Pro,Cancelled,15,0
EVT-004450,CUST-02433,2024-07-18,cancel,Free,Cancelled,0,0
EVT-004967,CUST-02757,2024-07-18,cancel,Free,Cancelled,0,0
EVT-005098,CUST-02835,2024-07-18,cancel,Free,Cancelled,0,0
EVT-005153,CUST-02871,2024-07-18,cancel,Free,Cancelled,0,0
EVT-005182,CUST-02888,2024-07-18,cancel,Free,Cancelled,0,0
EVT-005483,CUST-03080,2024-07-18,upgrade,Free,Pro,0,15
EVT-005763,CUST-03267,2024-07-18,signup,,Pro,0,15
EVT-005839,CUST-03320,2024-07-18,signup,,Free,0,0
EVT-005863,CUST-03338,2024-07-18,signup,,Free,0,0
EVT-005903,CUST-03364,2024-07-18,signup,,Free,0,0
EVT-005909,CUST-03367,2024-07-18,signup,,Free,0,0
EVT-005983,CUST-03416,2024-07-18,signup,,Free,0,0
EVT-005986,CUST-03417,2024-07-18,signup,,Pro,0,15
EVT-005997,CUST-03425,2024-07-18,signup,,Pro,0,15
EVT-006011,CUST-03434,2024-07-18,signup,,Enterprise,0,199
EVT-000036,CUST-00019,2024-07-19,cancel,Business,Cancelled,49,0
EVT-002656,CUST-01395,2024-07-19,cancel,Free,Cancelled,0,0
EVT-003367,CUST-01794,2024-07-19,upgrade,Pro,Business,15,49
EVT-004379,CUST-02393,2024-07-19,cancel,Free,Cancelled,0,0
EVT-004515,CUST-02475,2024-07-19,cancel,Free,Cancelled,0,0
EVT-004975,CUST-02762,2024-07-19,cancel,Business,Cancelled,49,0
EVT-005401,CUST-03028,2024-07-19,upgrade,Free,Pro,0,15
EVT-005637,CUST-03179,2024-07-19,cancel,Pro,Cancelled,15,0
EVT-005736,CUST-03247,2024-07-19,signup,,Free,0,0
EVT-005802,CUST-03294,2024-07-19,signup,,Pro,0,15
