customer_id,signup_date,acquisition_channel,region,company_size,initial_plan
CUST-03032,2024-06-02,Organic Search,Latin America,60,Business
CUST-03033,2024-06-17,Organic Search,North America,39,Pro
CUST-03034,2024-06-25,Organic Search,Asia Pacific,95,Business
CUST-03035,2024-06-07,Referral,Europe,10,Free
CUST-03036,2024-06-05,Organic Search,North America,36,Pro
CUST-03037,2024-06-06,Paid Ads,North America,5,Free
CUST-03038,2024-06-22,Organic Search,Asia Pacific,6,Free
CUST-03039,2024-06-12,Content Marketing,Asia Pacific,1,Free
CUST-03040,2024-06-16,Organic Search,North America,17,Pro
CUST-03041,2024-06-16,Content Marketing,North America,5,Free
CUST-03042,2024-06-10,Organic Search,Asia Pacific,30,Pro
CUST-03043,2024-06-02,Organic Search,Asia Pacific,10,Pro
CUST-03044,2024-06-07,Organic Search,North America,1,Free
CUST-03045,2024-06-16,Organic Search,North America,14,Free
CUST-03046,2024-06-18,Paid Ads,Asia Pacific,17,Pro
CUST-03047,2024-06-20,Organic Search,Latin America,17,Free
CUST-03048,2024-06-18,Content Marketing,North America,47,Pro
CUST-03049,2024-06-22,Paid Ads,Europe,6,Pro
CUST-03050,2024-06-18,Organic Search,Latin America,20,Business
CUST-03051,2024-06-01,Paid Ads,Asia Pacific,221,Business
CUST-03052,2024-06-08,Organic Search,North America,46,Pro
CUST-03053,2024-06-01,Organic Search,Europe,3,Free
CUST-03054,2024-06-18,Organic Search,North America,18,Free
CUST-03055,2024-06-13,Organic Search,Latin America,30,Pro
CUST-03056,2024-06-04,Organic Search,Asia Pacific,2,Free
CUST-03057,2024-06-14,Content Marketing,Europe,27,Business
CUST-03058,2024-06-15,Referral,North America,16,Free
CUST-03059,2024-06-18,Content Marketing,Asia Pacific,7,Free
CUST-03060,2024-06-13,Organic Search,North America,3,Free
CUST-03061,2024-06-17,Content Marketing,Europe,10,Free
CUST-03062,2024-06-08,Paid Ads,Europe,22,Pro
CUST-03063,2024-06-20,Organic Search,Europe,22,Pro
CUST-03064,2024-06-07,Content Marketing,Asia Pacific,9,Pro
CUST-03065,2024-06-04,Organic Search,Asia Pacific,12,Free
CUST-03066,2024-06-04,Paid Ads,North America,43,Pro
CUST-03067,2024-06-22,Content Marketing,Asia Pacific,12,Free
CUST-03068,2024-06-07,Paid Ads,North America,6,Free
CUST-03069,2024-06-06,Paid Ads,Asia Pacific,11,Free
CUST-03070,2024-06-17,Paid Ads,North America,12,Free
CUST-03071,2024-06-16,Organic Search,Europe,12,Pro
CUST-03072,2024-06-24,Outbound Sales,Europe,2486,Enterprise
CUST-03073,2024-06-22,Organic Search,North America,38,Pro
CUST-03074,2024-06-05,Organic Search,Europe,42,Pro
CUST-03075,2024-06-06,Organic Search,Asia Pacific,17,Free
CUST-03076,2024-06-14,Content Marketing,North America,12,Free
CUST-03077,2024-06-25,Referral,Europe,38,Business
CUST-03078,2024-06-07,Paid Ads,North America,19,Free
CUST-03079,2024-06-03,Outbound Sales,Asia Pacific,2191,Enterprise
CUST-03080,2024-06-16,Organic Search,Asia Pacific,3,Free
CUST-03081,2024-06-14,Content Marketing,Europe,19,Free
CUST-03082,2024-06-01,Organic Search,Europe,47,Pro
CUST-03083,2024-06-19,Paid Ads,North America,3,Free
CUST-03084,2024-06-14,Organic Search,Asia Pacific,48,Pro
CUST-03085,2024-06-06,Outbound Sales,North America,1299,Enterprise
CUST-03086,2024-06-26,Content Marketing,Europe,10,Free
CUST-03087,2024-06-05,Paid Ads,Europe,1,Free
CUST-03088,2024-06-18,Organic Search,North America,37,Pro
CUST-03089,2024-06-16,Organic Search,North America,11,Free
CUST-03090,2024-06-09,Paid Ads,Europe,13,Free
CUST-03091,2024-06-15,Organic Search,North America,38,Business
CUST-03092,2024-06-09,Organic Search,Europe,11,Pro
CUST-03093,2024-06-15,Referral,North America,26,Pro
CUST-03094,2024-06-23,Paid Ads,Asia Pacific,9,Free
CUST-03095,2024-06-11,Content Marketing,North America,13,Free
CUST-03096,2024-06-17,Paid Ads,North America,19,Free
CUST-03097,2024-06-12,Paid Ads,Latin America,18,Free
CUST-03098,2024-06-17,Paid Ads,North America,14,Free
CUST-03099,2024-06-10,Organic Search,North America,10,Free
CUST-03100,2024-06-10,Referral,Latin America,33,Pro
CUST-03101,2024-06-10,Content Marketing,Europe,15,Free
CUST-03102,2024-06-19,Organic Search,Europe,20,Business
CUST-03103,2024-06-07,Organic Search,Europe,35,Business
CUST-03104,2024-06-12,Content Marketing,North America,36,Pro
CUST-03105,2024-06-13,Paid Ads,North America,26,Business
CUST-03106,2024-06-17,Paid Ads,North America,2,Free
CUST-03107,2024-06-09,Referral,Europe,6,Pro
CUST-03108,2024-06-14,Paid Ads,Europe,8,Free
CUST-03109,2024-06-24,Organic Search,Europe,45,Pro
CUST-03110,2024-06-18,Content Marketing,North America,43,Pro
CUST-03111,2024-06-12,Content Marketing,Latin America,43,Pro
CUST-03112,2024-06-20,Organic Search,North America,17,Pro
CUST-03113,2024-06-05,Organic Search,Asia Pacific,199,Business
CUST-03114,2024-06-18,Referral,Asia Pacific,11,Free
CUST-03115,2024-06-23,Paid Ads,North America,11,Pro
CUST-03116,2024-06-04,Paid Ads,North America,48,Pro
CUST-03117,2024-06-22,Paid Ads,North America,48,Pro
CUST-03118,2024-06-08,Referral,Europe,20,Pro
CUST-03119,2024-06-22,Paid Ads,Asia Pacific,197,Business
CUST-03120,2024-06-26,Organic Search,Europe,16,Pro
CUST-03121,2024-06-08,Organic Search,Europe,39,Pro
CUST-03122,2024-06-10,Paid Ads,Asia Pacific,14,Free
CUST-03123,2024-06-12,Content Marketing,Latin America,43,Pro
CUST-03124,2024-06-01,Paid Ads,Europe,14,Free
CUST-03125,2024-06-14,Paid Ads,Europe,2,Pro
CUST-03126,2024-06-09,Content Marketing,Europe,28,Pro
CUST-03127,2024-06-25,Paid Ads,North America,14,Free
CUST-03128,2024-06-06,Paid Ads,North America,1,Free
CUST-03129,2024-06-21,Organic Search,North America,13,Free
CUST-03130,2024-06-08,Referral,Europe,3,Free
CUST-03131,2024-06-20,Referral,North America,7,Pro
CUST-03132,2024-06-26,Content Marketing,North America,58,Business
CUST-03133,2024-06-19,Organic Search,Europe,3,Free
CUST-03134,2024-06-02,Paid Ads,Europe,5,Free
CUST-03135,2024-06-25,Organic Search,North America,18,Pro
CUST-03136,2024-06-04,Outbound Sales,Latin America,1859,Enterprise
CUST-03137,2024-06-05,Organic Search,North America,4,Pro
CUST-03138,2024-06-07,Referral,Europe,16,Free
CUST-03139,2024-06-09,Referral,Latin America,44,Pro
CUST-03140,2024-06-04,Organic Search,North America,3,Free
CUST-03141,2024-06-09,Paid Ads,Asia Pacific,1,Free
CUST-03142,2024-06-09,Organic Search,Europe,4,Free
CUST-03143,2024-06-08,Paid Ads,Latin America,11,Pro
CUST-03144,2024-06-19,Outbound Sales,Asia Pacific,1295,Enterprise
CUST-03145,2024-06-15,Paid Ads,Asia Pacific,46,Pro
CUST-03146,2024-06-19,Outbound Sales,Europe,1393,Enterprise
CUST-03147,2024-06-23,Organic Search,North America,12,Pro
CUST-03148,2024-06-10,Paid Ads,North America,18,Free
CUST-03149,2024-06-07,Content Marketing,Europe,10,Free
CUST-03150,2024-06-05,Content Marketing,Europe,33,Pro
CUST-03151,2024-06-20,Organic Search,Europe,17,Free
CUST-03152,2024-06-08,Referral,North America,41,Pro
CUST-03153,2024-06-27,Content Marketing,North America,16,Free
CUST-03154,2024-06-24,Referral,North America,8,Free
CUST-03155,2024-06-18,Referral,Europe,46,Pro
CUST-03156,2024-06-07,Organic Search,North America,104,Business
CUST-03157,2024-06-27,Organic Search,Asia Pacific,45,Pro
CUST-03158,2024-06-10,Paid Ads,Latin America,8,Free
CUST-03159,2024-06-05,Paid Ads,Asia Pacific,44,Pro
CUST-03160,2024-06-23,Organic Search,Europe,17,Free
CUST-03161,2024-06-10,Organic Search,Asia Pacific,19,Free
CUST-03162,2024-06-25,Paid Ads,North America,5,Free
CUST-03163,2024-06-04,Paid Ads,Europe,11,Free
CUST-03164,2024-06-07,Paid Ads,Asia Pacific,8,Pro
CUST-03165,2024-06-11,Paid Ads,North America,12,Free
CUST-03166,2024-06-12,Organic Search,Europe,40,Pro
CUST-03167,2024-06-04,Content Marketing,Europe,28,Pro
CUST-03168,2024-06-17,Paid Ads,North America,6,Free
CUST-03169,2024-06-08,Organic Search,Europe,3,Free
CUST-03170,2024-06-13,Paid Ads,North America,14,Pro
CUST-03171,2024-06-01,Paid Ads,North America,7,Free
CUST-03172,2024-06-03,Paid Ads,Asia Pacific,10,Free
CUST-03173,2024-06-14,Paid Ads,Europe,26,Pro
CUST-03174,2024-06-20,Referral,North America,25,Pro
CUST-03175,2024-06-08,Referral,Asia Pacific,3,Pro
CUST-03176,2024-06-14,Organic Search,North America,11,Pro
CUST-03177,2024-06-18,Organic Search,North America,6,Free
CUST-03178,2024-06-16,Organic Search,North America,24,Pro
CUST-03179,2024-06-18,Paid Ads,Latin America,10,Pro
CUST-03180,2024-06-18,Paid Ads,North America,11,Free
CUST-03181,2024-06-25,Referral,Latin America,5,Free
CUST-03182,2024-06-20,Organic Search,North America,144,Business
CUST-03183,2024-06-08,Referral,North America,43,Pro
CUST-03184,2024-06-26,Organic Search,North America,17,Free
CUST-03185,2024-06-15,Paid Ads,North America,46,Pro
CUST-03186,2024-06-02,Referral,North America,13,Free
CUST-03187,2024-06-23,Organic Search,Europe,49,Pro
CUST-03188,2024-06-21,Paid Ads,North America,19,Pro
CUST-03189,2024-06-14,Paid Ads,North America,15,Free
CUST-03190,2024-06-08,Referral,North America,17,Free
CUST-03191,2024-06-08,Organic Search,Latin America,13,Free
CUST-03192,2024-06-16,Content Marketing,Latin America,47,Pro
CUST-03193,2024-06-07,Outbound Sales,Latin America,3718,Enterprise
CUST-03194,2024-06-12,Content Marketing,Europe,10,Free
CUST-03195,2024-06-17,Organic Search,North America,37,Pro
CUST-03196,2024-06-04,Referral,Latin America,49,Pro
CUST-03197,2024-06-18,Organic Search,Latin America,6,Free
CUST-03198,2024-06-22,Content Marketing,North America,17,Free
CUST-03199,2024-06-24,Paid Ads,Europe,45,Pro
CUST-03200,2024-06-17,Organic Search,North America,3,Free
CUST-03201,2024-06-19,Organic Search,North America,36,Pro
CUST-03202,2024-06-25,Content Marketing,North America,11,Free
CUST-03203,2024-06-21,Content Marketing,North America,19,Free
CUST-03204,2024-06-22,Paid Ads,North America,16,Free
CUST-03205,2024-06-09,Paid Ads,Europe,14,Free
CUST-03206,2024-06-09,Referral,Europe,6,Free
CUST-03207,2024-06-23,Content Marketing,Asia Pacific,4,Pro
CUST-03208,2024-06-25,Referral,North America,49,Pro
CUST-03209,2024-06-23,Paid Ads,Europe,10,Free
CUST-03210,2024-06-17,Referral,North America,4,Free
CUST-03211,2024-06-16,Content Marketing,North America,6,Pro
CUST-03212,2024-06-07,Organic Search,North America,3,Pro
CUST-03213,2024-06-26,Paid Ads,Asia Pacific,29,Pro
CUST-03214,2024-06-21,Organic Search,Asia Pacific,6,Free
CUST-03215,2024-06-01,Paid Ads,North America,28,Pro
CUST-03216,2024-06-08,Content Marketing,North America,49,Pro
CUST-03217,2024-06-26,Organic Search,North America,59,Business
CUST-03218,2024-06-08,Paid Ads,Asia Pacific,18,Free
CUST-03219,2024-06-25,Organic Search,Europe,7,Pro
CUST-03220,2024-06-26,Content Marketing,North America,14,Free
CUST-03221,2024-06-02,Content Marketing,Europe,11,Free
CUST-03222,2024-06-15,Paid Ads,Europe,10,Free
CUST-03223,2024-06-21,Referral,Europe,34,Pro
CUST-03224,2024-06-09,Organic Search,North America,93,Business
CUST-03225,2024-06-10,Content Marketing,Asia Pacific,16,Free
CUST-03226,2024-06-17,Referral,Europe,12,Pro
CUST-03227,2024-06-13,Organic Search,Europe,29,Pro
CUST-03228,2024-06-08,Outbound Sales,Europe,1235,Enterprise
CUST-03229,2024-06-04,Organic Search,North America,20,Pro
CUST-03230,2024-06-25,Referral,Europe,5,Free
CUST-03231,2024-06-11,Organic Search,North America,8,Free
CUST-03232,2024-06-05,Referral,Asia Pacific,40,Business
CUST-03233,2024-06-21,Organic Search,Asia Pacific,10,Pro
CUST-03234,2024-06-16,Organic Search,Asia Pacific,44,Pro
CUST-03235,2024-06-10,Paid Ads,North America,14,Free
CUST-03236,2024-06-23,Outbound Sales,North America,31,Business
CUST-03237,2024-06-02,Organic Search,North America,43,Pro
CUST-03238,2024-06-05,Paid Ads,Europe,9,Pro
CUST-03239,2024-06-03,Paid Ads,North America,7,Pro
CUST-03240,2024-06-11,Content Marketing,Europe,49,Pro
CUST-03241,2024-06-01,Organic Search,Asia Pacific,39,Pro
CUST-03242,2024-06-13,Paid Ads,North America,37,Pro
CUST-03243,2024-06-06,Outbound Sales,North America,953,Enterprise
CUST-03244,2024-06-24,Organic Search,North America,43,Pro
CUST-03245,2024-06-15,Paid Ads,Asia Pacific,13,Free
CUST-03246,2024-06-22,Content Marketing,Europe,18,Free
CUST-03247,2024-07-19,Paid Ads,Europe,15,Free
CUST-03248,2024-07-06,Paid Ads,Asia Pacific,45,Pro
CUST-03249,2024-07-07,Paid Ads,Europe,6,Free
CUST-03250,2024-07-09,Paid Ads,North America,7,Free
CUST-03251,2024-07-09,Referral,North America,185,Business
CUST-03252,2024-07-07,Paid Ads,Latin America,4,Pro
CUST-03253,2024-07-21,Paid Ads,North America,13,Pro
CUST-03254,2024-07-07,Paid Ads,North America,1,Free
CUST-03255,2024-07-13,Outbound Sales,North America,1860,Enterprise
CUST-03256,2024-07-25,Organic Search,North America,34,Pro
CUST-03257,2024-07-07,Organic Search,North America,17,Free
CUST-03258,2024-07-14,Organic Search,North America,2,Free
CUST-03259,2024-07-12,Referral,Europe,8,Pro
CUST-03260,2024-07-17,Paid Ads,North America,30,Pro
CUST-03261,2024-07-17,Paid Ads,North America,12,Pro
CUST-03262,2024-07-27,Organic Search,Europe,205,Business
CUST-03263,2024-07-09,Content Marketing,Europe,6,Free
CUST-03264,2024-07-07,Paid Ads,Latin America,6,Free
CUST-03265,2024-07-25,Paid Ads,Europe,55,Business
CUST-03266,2024-07-27,Organic Search,Europe,218,Business
CUST-03267,2024-07-18,Organic Search,Europe,18,Pro
CUST-03268,2024-07-07,Organic Search,North America,18,Free
CUST-03269,2024-07-14,Paid Ads,North America,16,Free
CUST-03270,2024-07-25,Paid Ads,Europe,24,Pro
CUST-03271,2024-07-17,Organic Search,Asia Pacific,56,Business
CUST-03272,2024-07-05,Paid Ads,Latin America,17,Free
CUST-03273,2024-07-16,Organic Search,North America,15,Free
CUST-03274,2024-07-22,Paid Ads,North America,30,Pro
CUST-03275,2024-07-09,Organic Search,North America,15,Free
CUST-03276,2024-07-02,Organic Search,Asia Pacific,12,Free
CUST-03277,2024-07-22,Organic Search,North America,2,Free
CUST-03278,2024-07-16,Referral,Europe,42,Business
CUST-03279,2024-07-02,Content Marketing,North America,246,Business
CUST-03280,2024-07-13,Referral,North America,44,Pro
CUST-03281,2024-07-14,Organic Search,North America,8,Pro
CUST-03282,2024-07-24,Outbound Sales,North America,4569,Enterprise
CUST-03283,2024-07-04,Outbound Sales,North America,4332,Enterprise
CUST-03284,2024-07-02,Paid Ads,North America,17,Free
CUST-03285,2024-07-23,Organic Search,Asia Pacific,12,Free
CUST-03286,2024-07-20,Referral,Europe,46,Pro
CUST-03287,2024-07-20,Outbound Sales,Asia Pacific,3748,Enterprise
CUST-03288,2024-07-16,Content Marketing,Asia Pacific,10,Pro
CUST-03289,2024-07-12,Referral,North America,9,Free
CUST-03290,2024-07-01,Paid Ads,North America,17,Free
CUST-03291,2024-07-11,Outbound Sales,Latin America,2721,Enterprise
CUST-03292,2024-07-09,Organic Search,North America,6,Free
CUST-03293,2024-07-01,Organic Search,Europe,33,Pro
CUST-03294,2024-07-19,Content Marketing,North America,38,Pro
CUST-03295,2024-07-06,Organic Search,Asia Pacific,207,Business
CUST-03296,2024-07-24,Paid Ads,Asia Pacific,22,Pro
CUST-03297,2024-07-06,Organic Search,Europe,12,Free
CUST-03298,2024-07-12,Organic Search,Europe,6,Free
CUST-03299,2024-07-14,Organic Search,Asia Pacific,19,Free
CUST-03300,2024-07-24,Paid Ads,Asia Pacific,53,Business
CUST-03301,2024-07-02,Paid Ads,North America,6,Pro
CUST-03302,2024-07-11,Paid Ads,North America,25,Pro
CUST-03303,2024-07-07,Organic Search,North America,2,Pro
CUST-03304,2024-07-19,Content Marketing,North America,3,Free
CUST-03305,2024-07-05,Paid Ads,Europe,12,Free
CUST-03306,2024-07-06,Outbound Sales,North America,2078,Enterprise
CUST-03307,2024-07-20,Paid Ads,North America,8,Pro
CUST-03308,2024-07-09,Organic Search,North America,18,Free
CUST-03309,2024-07-07,Content Marketing,North America,45,Pro
CUST-03310,2024-07-22,Content Marketing,North America,40,Pro
CUST-03311,2024-07-13,Organic Search,Europe,111,Business
CUST-03312,2024-07-14,Referral,Latin America,8,Pro
CUST-03313,2024-07-26,Referral,Latin America,10,Free
CUST-03314,2024-07-19,Organic Search,North America,10,Free
CUST-03315,2024-07-09,Paid Ads,Europe,33,Pro
CUST-03316,2024-07-04,Organic Search,North America,13,Free
CUST-03317,2024-07-11,Organic Search,North America,14,Pro
CUST-03318,2024-07-08,Content Marketing,North America,11,Pro
CUST-03319,2024-07-24,Paid Ads,North America,11,Pro
CUST-03320,2024-07-18,Content Marketing,North America,11,Free
CUST-03321,2024-07-06,Referral,Europe,17,Pro
CUST-03322,2024-07-22,Outbound Sales,North America,539,Enterprise
CUST-03323,2024-07-02,Paid Ads,Europe,15,Pro
CUST-03324,2024-07-08,Paid Ads,Europe,14,Free
CUST-03325,2024-07-06,Organic Search,North America,42,Pro
CUST-03326,2024-07-07,Referral,North America,42,Pro
CUST-03327,2024-07-02,Paid Ads,Asia Pacific,35,Pro
CUST-03328,2024-07-17,Referral,Europe,6,Free
CUST-03329,2024-07-21,Paid Ads,Europe,10,Free
CUST-03330,2024-07-05,Organic Search,North America,141,Business
CUST-03331,2024-07-11,Content Marketing,North America,17,Free
CUST-03332,2024-07-05,Content Marketing,North America,47,Pro
CUST-03333,2024-07-06,Paid Ads,Latin America,18,Free
CUST-03334,2024-07-11,Referral,Asia Pacific,48,Pro
CUST-03335,2024-07-08,Paid Ads,Europe,16,Pro
CUST-03336,2024-07-20,Referral,North America,44,Pro
CUST-03337,2024-07-16,Paid Ads,North America,33,Pro
CUST-03338,2024-07-18,Paid Ads,North America,4,Free
CUST-03339,2024-07-08,Organic Search,Asia Pacific,9,Free
CUST-03340,2024-07-10,Organic Search,North America,39,Pro
CUST-03341,2024-07-06,Content Marketing,Europe,33,Pro
CUST-03342,2024-07-03,Paid Ads,North America,30,Pro
CUST-03343,2024-07-17,Organic Search,Europe,11,Free
CUST-03344,2024-07-07,Organic Search,Europe,28,Pro
CUST-03345,2024-07-20,Paid Ads,North America,12,Free
CUST-03346,2024-07-17,Referral,Europe,17,Free
CUST-03347,2024-07-06,Paid Ads,North America,19,Pro
CUST-03348,2024-07-13,Referral,Europe,11,Business
CUST-03349,2024-07-08,Content Marketing,Asia Pacific,13,Pro
CUST-03350,2024-07-27,Paid Ads,North America,42,Pro
CUST-03351,2024-07-03,Content Marketing,North America,14,Free
CUST-03352,2024-07-09,Organic Search,Latin America,49,Pro
CUST-03353,2024-07-05,Paid Ads,North America,18,Free
CUST-03354,2024-07-27,Organic Search,North America,16,Pro
CUST-03355,2024-07-15,Organic Search,North America,106,Business
CUST-03356,2024-07-20,Organic Search,Asia Pacific,72,Business
CUST-03357,2024-07-22,Organic Search,North America,6,Free
CUST-03358,2024-07-20,Content Marketing,Europe,19,Free
CUST-03359,2024-07-11,Paid Ads,North America,6,Free
CUST-03360,2024-07-02,Content Marketing,North America,4,Pro
CUST-03361,2024-07-15,Paid Ads,Europe,104,Business
CUST-03362,2024-07-27,Referral,North America,21,Business
CUST-03363,2024-07-11,Organic Search,North America,10,Pro
CUST-03364,2024-07-18,Paid Ads,Europe,5,Free
CUST-03365,2024-07-13,Paid Ads,Latin America,9,Free
CUST-03366,2024-07-14,Content Marketing,Europe,11,Pro
CUST-03367,2024-07-18,Content Marketing,Europe,11,Free
CUST-03368,2024-07-13,Organic Search,Asia Pacific,16,Free
CUST-03369,2024-07-10,Referral,Asia Pacific,23,Pro
CUST-03370,2024-07-02,Referral,Europe,10,Pro
CUST-03371,2024-07-06,Paid Ads,North America,3,Free
CUST-03372,2024-07-27,Organic Search,North America,34,Pro
CUST-03373,2024-07-25,Referral,North America,44,Pro
CUST-03374,2024-07-19,Content Marketing,Europe,6,Free
CUST-03375,2024-07-03,Paid Ads,North America,41,Pro
CUST-03376,2024-07-20,Paid Ads,North America,244,Business
CUST-03377,2024-07-22,Organic Search,Europe,48,Pro
CUST-03378,2024-07-17,Content Marketing,North America,81,Business
CUST-03379,2024-07-25,Organic Search,North America,6,Pro
CUST-03380,2024-07-24,Organic Search,North America,14,Pro
CUST-03381,2024-07-21,Organic Search,North America,119,Business
CUST-03382,2024-07-08,Content Marketing,North America,4,Free
CUST-03383,2024-07-04,Referral,North America,29,Business
CUST-03384,2024-07-05,Organic Search,North America,23,Pro
CUST-03385,2024-07-17,Organic Search,Asia Pacific,18,Free
CUST-03386,2024-07-13,Referral,North America,49,Pro
CUST-03387,2024-07-05,Paid Ads,North America,2,Pro
CUST-03388,2024-07-06,Organic Search,North America,12,Free
CUST-03389,2024-07-17,Outbound Sales,Europe,4822,Enterprise
CUST-03390,2024-07-15,Organic Search,Europe,2,Free
CUST-03391,2024-07-22,Paid Ads,North America,49,Pro
CUST-03392,2024-07-26,Organic Search,Europe,10,Free
CUST-03393,2024-07-24,Referral,Europe,28,Pro
